id,short_name,internal_name
835921,封装的涂鸦 | CZ75压枪 (黛蓝),csgo_type_spray
41863,印花 | shox | 2017年亚特兰大锦标赛,sticker_tournament11
34740,FN57 | 热火朝天,weapon_fiveseven
761500,AWP（纪念品） | 冥界之河,weapon_awp
895465,印花 | ZywOo（全息） | 2022年安特卫普锦标赛,sticker_tournament19
41481,印花 | gob b | 2015年科隆锦标赛,sticker_tournament7
38595,FN57（StatTrak™） | 三位一体,weapon_fiveseven
847321,印花 | G2（金色）| 2020 RMR,sticker_2020rmr
45346,USP 消音版（StatTrak™） | 脑洞大开,weapon_usp_silencer
41711,印花 | nex | 2016年 MLG 哥伦布锦标赛,sticker_tournament9
38521,法玛斯（StatTrak™） | 神经网,weapon_famas
871352,CZ75 | 辛迪加,weapon_cz75a
836142,封装的涂鸦 | M4A1消音型压枪 (黄褐),csgo_type_spray
42179,USP 消音版 | 守护者,weapon_usp_silencer
40718,印花 | RpK | 2016年科隆锦标赛,sticker_tournament10
37832,内格夫（纪念品） | 核子废渣,weapon_negev
762204,M4A1 消音型 | 控制台,weapon_m4a1_silencer
762135,MP7 | 渐变之色,weapon_mp7
40559,印花 | NEO | 2016年科隆锦标赛,sticker_tournament10
40922,印花 | Team EnVyUs | 2018年波士顿锦标赛,sticker_tournament13
770876,印花 | 鸡中富豪(闪亮),crate_sticker_pack_chicken_capsule_lootlist
768386,印花 | hutji（闪亮）| 2019年卡托维兹锦标赛,sticker_tournament15
35601,MP7 | 橄榄格纹,weapon_mp7
40836,印花 | Spiidi | 2016年科隆锦标赛,sticker_tournament10
775270,AUG（StatTrak™） | 极地孤狼,weapon_aug
38128,XM1014（纪念品） | 碾骨机,weapon_xm1014
779095,黑山基地胸章,csgo_type_collectible
760657,印花 | KRIMZ（闪亮）| 2018年伦敦锦标赛,sticker_tournament14
40068,印花 | Edward | 2017年亚特兰大锦标赛,sticker_tournament11
38702,格洛克 18 型（StatTrak™） | 蓝色裂纹,weapon_glock
38560,FN57（StatTrak™） | 狩猎利器,weapon_fiveseven
39770,USP 消音版（StatTrak™） | 力矩,weapon_usp_silencer
911800,印花 | Hobbit（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
41204,印花 | bondik | 2017年亚特兰大锦标赛,sticker_tournament11
878988,印花 | AMANEK（金色）| 2021年斯德哥尔摩锦标赛,sticker_tournament18
36055,P250 | 死亡轮回,weapon_p250
835748,MP7 | 绿野迷踪,weapon_mp7
35589,MP7 | 硝烟,weapon_mp7
928273,印花 | HooXi（金色）| 2023年巴黎锦标赛,sticker_tournament21
835762,新星 | 一见青心,weapon_nova
768428,印花 | fitch | 2019年卡托维兹锦标赛,sticker_tournament15
911736,印花 | nexa（全息）| 2022年里约热内卢锦标赛,sticker_tournament20
876102,印花 | FaZe Clan （闪亮） | 2021年斯德哥尔摩锦标赛,sticker_tournament18
772268,印花 | Syman Gaming（闪亮）| 2019年柏林锦标赛,2019_StarLadder_Berlin_Major
35997,P250 | 卡特尔,weapon_p250
41302,印花 | denis | 2016年科隆锦标赛,sticker_tournament10
773684,MP9 | 九头蛇,weapon_mp9
35897,死亡游乐园胸章,csgo_type_collectible
39046,MP9（StatTrak™） | 气密,weapon_mp9
871192,UMP-45 | 机械装置,weapon_ump45
781704,XM1014（StatTrak™） | 埋葬之影,weapon_xm1014
772277,印花 | arT （闪亮）| 2019年柏林锦标赛,2019_StarLadder_Berlin_Major
42330,XM1014 | 都市穿孔,weapon_xm1014
895409,印花 | Copenhagen Flames（金色）| 2022年安特卫普锦标赛,sticker_tournament19
41264,印花 | chrisJ | 2016年科隆锦标赛,sticker_tournament10
39085,音乐盒（StatTrak™） | Beartooth - 令人发指,csgo_type_musickit
853183,印花 | 魔性探员 赤膊老汉（全息）,poorly_drawn
36198,P90 | 暴风呼啸,weapon_p90
38255,AUG（StatTrak™） | 燕群,weapon_aug
887029,AK-47 | 夜愿,weapon_ak47
900666,P250（StatTrak™） | 迷人幻象,weapon_p250
960346,印花 | Hobbit（金色）| 2024年哥本哈根锦标赛,sticker_tournament22
836205,封装的涂鸦 | 加利尔AR压枪 (棕褐),csgo_type_spray
34276,CZ75 | 军队之辉,weapon_cz75a
39512,SG 553（StatTrak™） | 电子脉冲,weapon_sg556
39331,P90（StatTrak™） | 沙漠战争,weapon_p90
38476,双持贝瑞塔（StatTrak™） | 黑豹,weapon_elite
900634,SG 553（StatTrak™） | 青龙,weapon_sg556
36024,P250 | 硝烟,weapon_p250
836051,封装的涂鸦 | MP9压枪 (棕褐),csgo_type_spray
871678,XM1014 | 狻猊,weapon_xm1014
34926,加利尔 AR | 隐蔽猎手,weapon_galilar
40085,印花 | EliGE | 2016年 MLG 哥伦布锦标赛,sticker_tournament9
836192,封装的涂鸦 | SG 553压枪 (纯紫),csgo_type_spray
768228,印花 | JaCkz（闪亮）| 2019年卡托维兹锦标赛,sticker_tournament15
911248,印花 | FaZe Clan（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
894390,印花 | Copenhagen Flames（全息）| 2022年安特卫普锦标赛,sticker_tournament19
871608,UMP-45 | 机械装置,weapon_ump45
857651,MP9（StatTrak™） | 爆裂食物链,weapon_mp9
41775,印花 | pronax | 2017年亚特兰大锦标赛,sticker_tournament11
41530,印花 | jdm64 | 2016年 MLG 哥伦布锦标赛,sticker_tournament9
41189,印花 | bodyy | 2016年科隆锦标赛,sticker_tournament10
39112,音乐盒（StatTrak™） | Skog - II-爆头,csgo_type_musickit
36484,SG 553 | 电子脉冲,weapon_sg556
781717,M4A4（StatTrak™） | 齿仙,weapon_m4a1
36596,截短霰弹枪 | 竹影,weapon_sawedoff
36079,P250 | 生化短吻鳄,weapon_p250
40970,印花 | 职业哥（闪亮）,crate_sticker_pack_team_roles_capsule_lootlist
39101,音乐盒（StatTrak™） | Michael Bross - 大举入侵！,csgo_type_musickit
34367,CZ75 | 黄夹克,weapon_cz75a
876016,印花 | Astralis （全息） | 2021年斯德哥尔摩锦标赛,sticker_tournament18
835923,封装的涂鸦 | AK-47压枪 (酱紫),csgo_type_spray
39398,PP-野牛（StatTrak™） | 买定离手,weapon_bizon
41098,印花 | Xyp9x | 2017年亚特兰大锦标赛,sticker_tournament11
40397,印花 | Kaze | 2018年波士顿锦标赛,sticker_tournament13
928661,印花 | v$m（金色）| 2023年巴黎锦标赛,sticker_tournament21
847330,印花 | FaZe（金色）| 2020 RMR,sticker_2020rmr
761535,AUG（纪念品） | 随机存取,weapon_aug
40239,印花 | GeT_RiGhT | 2016年 MLG 哥伦布锦标赛,sticker_tournament9
759371,格洛克 18 型（StatTrak™） | 战鹰,weapon_glock
42304,XM1014 | 血红巨蟒,weapon_xm1014
871549,SSG 08 | 碳素纤维,weapon_ssg08
857701,格洛克 18 型（StatTrak™） | 一目了然,weapon_glock
35591,MP7 | 帝国,weapon_mp7
34001,AUG | 变色龙,weapon_aug
768483,印花 | NRG | 2019年卡托维兹锦标赛,sticker_tournament15
835541,AWP | 亡灵之主,weapon_awp
36272,PP-野牛 | 阿努比斯之审判,weapon_bizon
35584,MP7 | 地下水,weapon_mp7
35278,M4A4 | 沙漠精英,weapon_m4a1
871681,格洛克 18 型 | 红色轮胎,weapon_glock
36274,PP-野牛 | 阿努比斯之审判,weapon_bizon
34423,沙漠之鹰 | 遗产,weapon_deagle
760607,印花 | REZ（闪亮）| 2018年伦敦锦标赛,sticker_tournament14
760412,封装的涂鸦 | Tyloo | 2018年伦敦锦标赛,csgo_type_spray
768484,印花 | BIG | 2019年卡托维兹锦标赛,sticker_tournament15
39736,USP 消音版（StatTrak™） | 守护者,weapon_usp_silencer
772098,印花 | Natus Vincere（闪亮）| 2019年柏林锦标赛,2019_StarLadder_Berlin_Major
763289,沙漠之鹰 | 机械工业,weapon_deagle
41578,印花 | karrigan | 2015年克卢日-纳波卡锦标赛,sticker_tournament8
35181,M4A1 消音型 | 简报,weapon_m4a1_silencer
960199,印花 | Jame（金色）| 2024年哥本哈根锦标赛,sticker_tournament22
36578,SSG 08 | 沙丘之黄,weapon_ssg08
34672,法玛斯 | 防滚架,weapon_famas
35456,MAC-10 | 都市 DDPAT,weapon_mac10
928581,印花 | b1t（金色）| 2023年巴黎锦标赛,sticker_tournament21
41038,印花 | Virtus.Pro | 2016年科隆锦标赛,sticker_tournament10
38532,法玛斯（StatTrak™） | 防滚架,weapon_famas
39986,印花 | Counter Logic Gaming | 2015年克卢日-纳波卡锦标赛,sticker_tournament8
38534,法玛斯（StatTrak™） | 中士,weapon_famas
927370,AWP | 尼罗河沃土,weapon_awp
911617,印花 | Dycha（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
835642,MP7 | 绿野迷踪,weapon_mp7
773758,P250（StatTrak™） | 炼狱小镇,weapon_p250
43923,M4A4（StatTrak™） | 渐变斑纹,weapon_m4a1
871494,XM1014（StatTrak™） | 狻猊,weapon_xm1014
768374,印花 | zhokiNg（闪亮）| 2019年卡托维兹锦标赛,sticker_tournament15
35695,MP9 | 落日,weapon_mp9
39513,SG 553（StatTrak™） | 电子脉冲,weapon_sg556
835575,UMP-45 | 金铋辉煌,weapon_ump45
760757,印花 | jmqa（闪亮）| 2018年伦敦锦标赛,sticker_tournament14
39732,USP 消音版（StatTrak™） | 次时代,weapon_usp_silencer
38678,加利尔 AR（StatTrak™） | 火箭冰棒,weapon_galilar
911614,印花 | refrezh（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
40927,印花 | Team EnVyUs | 2016年 MLG 哥伦布锦标赛,sticker_tournament9
38730,格洛克 18 型（StatTrak™） | 皇家军团,weapon_glock
779403,截短霰弹枪（StatTrak™） | 启示录,weapon_sawedoff
38130,XM1014（纪念品） | 碾骨机,weapon_xm1014
36324,凤凰胸章,csgo_type_collectible
779096,猎头蟹符文胸章,csgo_type_collectible
768243,印花 | Natus Vincere（全息）| 2019年卡托维兹锦标赛,sticker_tournament15
773784,UMP-45（StatTrak™） | 塑胶炸弹,weapon_ump45
760414,印花 | OpTic Gaming | 2018年伦敦锦标赛,sticker_tournament14
41035,印花 | Virtus.Pro | 2015年卢日-纳波卡锦标赛,sticker_tournament8
38074,Tec-9（纪念品） | 多变迷彩,weapon_tec9
835438,CZ75 | 银质,weapon_cz75a
760458,印花 | pashaBiceps | 2018年伦敦锦标赛,sticker_tournament14
900577,M249（StatTrak™） | 闹市区,weapon_m249
871703,SSG 08 | 碳素纤维,weapon_ssg08
38724,格洛克 18 型（StatTrak™） | 异星世界,weapon_glock
835639,UMP-45（StatTrak™） | 金铋辉煌,weapon_ump45
959914,印花 | G2 Esports（金色）| 2024年哥本哈根锦标赛,sticker_tournament22
41121,印花 | Zeus | 2017年克拉科夫锦标赛,sticker_tournament12
34511,双持贝瑞塔 | 蔷薇,weapon_elite
911809,印花 | juanflatroo（金色） | 2022年里约热内卢锦标赛,sticker_tournament20
36435,SCAR-20 | 暴风呼啸,weapon_scar20
928543,印花 | rain（金色）| 2023年巴黎锦标赛,sticker_tournament21
911787,印花 | NEOFRAG（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
871584,UMP-45 | 机械装置,weapon_ump45
853161,印花 | 魔性探员 鸡宝（全息）,poorly_drawn
837458,封装的涂鸦 | SG 553压枪 (丁香),csgo_type_spray
836417,封装的涂鸦 | UMP-45压枪 (黄褐),csgo_type_spray
836325,封装的涂鸦 | MP7压枪 (血红),csgo_type_spray
836239,封装的涂鸦 | AUG压枪 (纯紫),csgo_type_spray
836199,封装的涂鸦 | UMP-45压枪 (灰褐),csgo_type_spray
836174,封装的涂鸦 | SG 553压枪 (豆青),csgo_type_spray
835975,封装的涂鸦 | UMP-45压枪 (深绿),csgo_type_spray
835946,封装的涂鸦 | 法玛斯压枪 (草绿),csgo_type_spray
835919,P2000 | 豹纹迷彩,weapon_hkp2000
835858,封装的涂鸦 | 法玛斯压枪 (群青),csgo_type_spray
779027,印花 | λ（全息）,alyx_sticker_capsule
768364,印花 | XANTARES | 2019年卡托维兹锦标赛,sticker_tournament15
41034,印花 | Virtus.Pro | 2018年波士顿锦标赛,sticker_tournament13
39634,Tec-9（StatTrak™） | 剪纸,weapon_tec9
35518,MAG-7 | 沙丘之黄,weapon_mag7
34735,FN57 | 狩猎利器,weapon_fiveseven
927337,新星 | 索贝克之噬,weapon_nova
900620,P90（StatTrak™） | 给爷冲,weapon_p90
762250,MAG-7 | 核芯破裂,weapon_mag7
41617,印花 | kioShiMa | 2017年亚特兰大锦标赛,sticker_tournament11
41104,印花 | Xyp9x | 2016年 MLG 哥伦布锦标赛,sticker_tournament9
40092,印花 | Ex6TenZ | 2016年 MLG 哥伦布锦标赛,sticker_tournament9
38504,法玛斯（StatTrak™） | 厄运之喵,weapon_famas
871715,双持贝瑞塔（StatTrak™） | 胶面花纹,weapon_elite
35134,M249 | 丛林 DDPAT,weapon_m249
39698,UMP-45（StatTrak™） | 合金绽放,weapon_ump45
921608,R8 左轮手枪（StatTrak™） | 蕉农炮,weapon_revolver
39002,MAG-7（StatTrak™） | 禁卫军,weapon_mag7
911806,印花 | mezii（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
836471,封装的涂鸦 | MP7压枪 (豆青),csgo_type_spray
836391,封装的涂鸦 | 加利尔AR压枪 (黛蓝),csgo_type_spray
836370,封装的涂鸦 | XM1014压枪 (豆青),csgo_type_spray
836312,封装的涂鸦 | CZ75压枪 (群青),csgo_type_spray
768239,印花 | G2 Esports（全息）| 2019年卡托维兹锦标赛,sticker_tournament15
763428,沙漠之鹰 | 机械工业,weapon_deagle
41453,印花 | freakazoid | 2015年科隆锦标赛,sticker_tournament7
40785,印花 | Skadoodle | 2018年波士顿锦标赛,sticker_tournament13
38908,MAC-10（StatTrak™） | 阿罗哈,weapon_mac10
38732,格洛克 18 型（StatTrak™） | 皇家军团,weapon_glock
34651,法玛斯 | 死亡之舞,weapon_famas
40788,印花 | Skadoodle | 2017年克拉科夫锦标赛,sticker_tournament12
759296,G3SG1（StatTrak™） | 公海,weapon_g3sg1
835688,UMP-45 | 犬牙,weapon_ump45
41163,印花 | apEX | 2017年亚特兰大锦标赛,sticker_tournament11
38329,CZ75（StatTrak™） | 深红之网,weapon_cz75a
835724,G3SG1 | 远古仪式,weapon_g3sg1
43918,FN57（StatTrak™） | 耍猴把戏,weapon_fiveseven
41643,印花 | markeloff | 2017年克拉科夫锦标赛,sticker_tournament12
35511,MAG-7 | 禁卫军,weapon_mag7
781714,格洛克 18 型（StatTrak™） | 摩登时代,weapon_glock
768527,印花 | shox（闪亮）| 2019年卡托维兹锦标赛,sticker_tournament15
35703,MP9 | 暴风呼啸,weapon_mp9
35045,格洛克 18 型 | 核子反应,weapon_glock
887033,M4A1 消音型（StatTrak™） | 夜无眠,weapon_m4a1_silencer
835926,封装的涂鸦 | XM1014压枪 (深绿),csgo_type_spray
835692,“两次”麦考伊 | 战术空中管制部队装甲兵,agent_team_ct
41765,印花 | paz | 2018年波士顿锦标赛,sticker_tournament13
34820,G3SG1 | 雇佣兵,weapon_g3sg1
41426,印花 | flusha | 2018年波士顿锦标赛,sticker_tournament13
911690,印花 | FalleN（全息）| 2022年里约热内卢锦标赛,sticker_tournament20
779038,布章 | 爱莉克斯,csgo_tool_patch
36370,SCAR-20 | 心脏打击,weapon_scar20
960310,印花 | karrigan（金色）| 2024年哥本哈根锦标赛,sticker_tournament22
768461,印花 | Attacker（闪亮）| 2019年卡托维兹锦标赛,sticker_tournament15
41303,印花 | denis | 2017年克拉科夫锦标赛,sticker_tournament12
39636,Tec-9（StatTrak™） | 剪纸,weapon_tec9
39367,P90（StatTrak™） | 病毒危机,weapon_p90
835766,新星 | 外表生锈,weapon_nova
36137,P90 | 沙漠战争,weapon_p90
911407,印花 | Staehr（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
38334,CZ75（StatTrak™） | 蓝巢,weapon_cz75a
35358,MAC-10 | 阿罗哈,weapon_mac10
895380,印花 | Ax1Le（全息） | 2022年安特卫普锦标赛,sticker_tournament19
871701,MP7（StatTrak™） | 游击队,weapon_mp7
38177,AK-47（StatTrak™） | 精英之作,weapon_ak47
38875,M4A4（StatTrak™） | 狮鹫,weapon_m4a1
38544,法玛斯（StatTrak™） | 元素轮廓,weapon_famas
38512,法玛斯（StatTrak™） | 死亡之舞,weapon_famas
960305,印花 | FURIA（金色）| 2024年哥本哈根锦标赛,sticker_tournament22
911829,印花 | interz（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
880193,印花 | 无邦者（全息）,crate_sticker_pack_bf2042_capsule_lootlist
835922,封装的涂鸦 | UMP-45压枪 (豆青),csgo_type_spray
835609,SSG 08 | 抖枪,weapon_ssg08
774691,“两次”麦考伊 | 美国空军战术空中管制部队,agent_team_ct
45305,AWP（StatTrak™） | 死神,weapon_awp
40288,印花 | Happy | 2015年科隆锦标赛,sticker_tournament7
39515,SG 553（StatTrak™） | 电子脉冲,weapon_sg556
38928,MAC-10（StatTrak™） | 炽热,weapon_mac10
38910,MAC-10（StatTrak™） | 阿罗哈,weapon_mac10
38868,M4A4（StatTrak™） | 杀意大名,weapon_m4a1
38440,沙漠之鹰（StatTrak™） | 纳迦蛇神,weapon_deagle
38342,CZ75（StatTrak™） | 毒镖,weapon_cz75a
34355,CZ75 | 维多利亚,weapon_cz75a
876149,布章 | Movistar Riders | 2021年斯德哥尔摩锦标赛,csgo_tool_patch
876071,印花 | Copenhagen Flames （闪亮） | 2021年斯德哥尔摩锦标赛,sticker_tournament18
41139,印花 | aizy | 2017年亚特兰大锦标赛,sticker_tournament11
40442,印花 | Lekr0 | 2017年亚特兰大锦标赛,sticker_tournament11
879004,印花 | yuurih（金色）| 2021年斯德哥尔摩锦标赛,sticker_tournament18
871908,MP9（StatTrak™） | 富士山,weapon_mp9
835404,红衫列赞 | 军刀,agent_team_t
38397,沙漠之鹰（StatTrak™） | 青铜装饰,weapon_deagle
35812,新星 | 森林之叶,weapon_nova
871733,PP-野牛（StatTrak™） | 战术手电,weapon_bizon
759248,法玛斯 | 雅典娜之眼,weapon_famas
37916,P90（纪念品） | 辐射警告,weapon_p90
835751,AWP（StatTrak™） | 亡灵之主,weapon_awp
772306,印花 | s1mple（闪亮）| 2019年柏林锦标赛,2019_StarLadder_Berlin_Major
878926,印花 | b1t（金色）| 2021年斯德哥尔摩锦标赛,sticker_tournament18
836316,封装的涂鸦 | M4A1消音型压枪 (黛蓝),csgo_type_spray
760537,印花 | Fnatic（全息）| 2018年伦敦锦标赛,sticker_tournament14
40539,印花 | NBK- | 2017年亚特兰大锦标赛,sticker_tournament11
35457,MAC-10 | 都市 DDPAT,weapon_mac10
35284,M4A4 | 死寂空间,weapon_m4a1
835731,新星（StatTrak™） | 一见青心,weapon_nova
835536,MP7 | 金库悍匪,weapon_mp7
768418,印花 | Rickeh（闪亮）| 2019年卡托维兹锦标赛,sticker_tournament15
41761,印花 | pashaBiceps | 2017年克拉科夫锦标赛,sticker_tournament12
41380,印花 | felps | 2017年克拉科夫锦标赛,sticker_tournament12
960318,印花 | Perfecto（全息）| 2024年哥本哈根锦标赛,sticker_tournament22
41582,印花 | karrigan | 2016年 MLG 哥伦布锦标赛,sticker_tournament9
928558,印花 | electronic（金色）| 2023年巴黎锦标赛,sticker_tournament21
41396,印花 | fer | 2016年 MLG 哥伦布锦标赛,sticker_tournament9
900588,AK-47 | 可燃冰,weapon_ak47
39433,R8 左轮手枪（StatTrak™） | 美洲驼炮,weapon_revolver
34291,CZ75 | 绿色格纹,weapon_cz75a
38032,截短霰弹枪（纪念品） | 外表生锈,weapon_sawedoff
876156,布章 | BIG | 2021年斯德哥尔摩锦标赛,csgo_tool_patch
960361,印花 | Wicadia（金色）| 2024年哥本哈根锦标赛,sticker_tournament22
762193,AUG | 随机存取,weapon_aug
36222,PP-野牛 | 墨竹,weapon_bizon
35999,P250 | 卡特尔,weapon_p250
760507,印花 | NiKo | 2018年伦敦锦标赛,sticker_tournament14
835641,G3SG1 | 远古仪式,weapon_g3sg1
911645,印花 | BUDA（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
768555,印花 | Team Spirit | 2019年卡托维兹锦标赛,sticker_tournament15
760845,印花 | aizy | 2018年伦敦锦标赛,sticker_tournament14
38982,MAG-7（StatTrak™） | 硬水,weapon_mag7
34564,双持贝瑞塔 | 报应,weapon_elite
35070,格洛克 18 型 | 荒野反叛,weapon_glock
877071,P90（纪念品） | 解视图,weapon_p90
38411,沙漠之鹰（StatTrak™） | 科林斯遗产,weapon_deagle
42186,USP 消音版 | 铅管,weapon_usp_silencer
38325,AWP（StatTrak™） | 蠕虫之神,weapon_awp
35090,守护者胸章,csgo_type_collectible
774902,奥西瑞斯 | 精锐分子,agent_team_t
41889,印花 | stanislaw | 2018年波士顿锦标赛,sticker_tournament13
835693,UMP-45 | 犬牙,weapon_ump45
774786,马尔库斯·戴劳 | 联邦调查局（FBI）人质营救队,agent_team_ct
760784,印花 | stanislaw（闪亮）| 2018年伦敦锦标赛,sticker_tournament14
40008,印花 | DeadFox | 2017年亚特兰大锦标赛,sticker_tournament11
39375,PP-野牛（StatTrak™） | 水蓝条纹,weapon_bizon
894458,印花 | Complexity Gaming（金色）| 2022年安特卫普锦标赛,sticker_tournament19
39004,MAG-7（StatTrak™） | 禁卫军,weapon_mag7
911837,印花 | yuurih（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
760400,印花 | captainMo | 2018年伦敦锦标赛,sticker_tournament14
40871,印花 | TACO | 2016年科隆锦标赛,sticker_tournament10
39353,P90（StatTrak™） | 浅坟,weapon_p90
35479,MAG-7 | 硬水,weapon_mag7
761441,AWP（纪念品） | 冥界之河,weapon_awp
928584,印花 | broky（金色）| 2023年巴黎锦标赛,sticker_tournament21
911541,印花 | Sprout Esports（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
34269,英勇胸章,csgo_type_collectible
38997,MAG-7（StatTrak™） | 石雕,weapon_mag7
928110,印花 | FURIA（全息）| 2023年巴黎锦标赛,sticker_tournament21
759274,截短霰弹枪 | 吞噬,weapon_sawedoff
37688,格洛克 18 型（纪念品） | 地下水,weapon_glock
903863,印花 | GOTV（透镜）,crate_sticker_pack_csgo10_capsule
40359,印花 | JW | 2015年卢日-纳波卡锦标赛,sticker_tournament8
40891,印花 | TaZ | 2015年科隆锦标赛,sticker_tournament7
45427,USP 消音版（StatTrak™） | 脑洞大开,weapon_usp_silencer
836124,封装的涂鸦 | MAC-10压枪 (灰褐),csgo_type_spray
39609,截短霰弹枪（StatTrak™） | 荒野公主,weapon_sawedoff
36901,封装的涂鸦 | FaZe Clan | 2017年亚特兰大锦标赛,csgo_type_spray
781578,AK-47 | 阿努比斯军团,weapon_ak47
41374,印花 | f0rest | 2016年科隆锦标赛,sticker_tournament10
40455,印花 | 鸿运当头（闪亮）,crate_sticker_pack01
36677,截短霰弹枪 | 北海巨妖,weapon_sawedoff
768222,印花 | jks | 2019年卡托维兹锦标赛,sticker_tournament15
42230,USP 消音版 | 不锈钢,weapon_usp_silencer
40956,印花 | Team eBettle | 2015年科隆锦标赛,sticker_tournament7
39379,PP-野牛（StatTrak™） | 水蓝条纹,weapon_bizon
835772,印花 | Hello AWP（金色）,sticker_recoil
871740,印花 | 黄油 - 西瓜（全息）,crate_sticker_pack_riptide_surfshop_lootlist
768448,印花 | Brehze（闪亮）| 2019年卡托维兹锦标赛,sticker_tournament15
42116,UMP-45 | 合金绽放,weapon_ump45
39919,印花 | （高级）炸弹小队（闪亮）,sticker_other
871442,MP9 | 富士山,weapon_mp9
779099,联合军胸章,csgo_type_collectible
40818,印花 | Snax | 2016年 MLG 哥伦布锦标赛,sticker_tournament9
40179,印花 | Fnatic | 2017年亚特兰大锦标赛,sticker_tournament11
41239,印花 | cajunb | 2015年卢日-纳波卡锦标赛,sticker_tournament8
768566,印花 | NBK-（闪亮）| 2019年卡托维兹锦标赛,sticker_tournament15
41946,印花 | xms | 2018年波士顿锦标赛,sticker_tournament13
35603,MP7 | 橄榄格纹,weapon_mp7
875989,布章 | Natus Vincere | 2021年斯德哥尔摩锦标赛,csgo_tool_patch
41282,印花 | coldzera | 2016年 MLG 哥伦布锦标赛,sticker_tournament9
38503,法玛斯（StatTrak™） | 灯神,weapon_famas
960076,印花 | Virtus.pro（金色）| 2024年哥本哈根锦标赛,sticker_tournament22
956576,M4A4（StatTrak™） | 蚀刻领主,weapon_m4a1
911764,印花 | latto（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
895629,印花 | boltz（金色） | 2022年安特卫普锦标赛,sticker_tournament19
835951,封装的涂鸦 | 加利尔AR压枪 (血红),csgo_type_spray
781716,M4A4（StatTrak™） | 齿仙,weapon_m4a1
768445,印花 | Hobbit（闪亮）| 2019年卡托维兹锦标赛,sticker_tournament15
760513,印花 | Lekr0（闪亮）| 2018年伦敦锦标赛,sticker_tournament14
41746,印花 | oskar | 2017年克拉科夫锦标赛,sticker_tournament12
41120,印花 | Zeus | 2016年科隆锦标赛,sticker_tournament10
37534,AUG（纪念品） | 辐射危机,weapon_aug
36267,PP-野牛 | 辐照警报,weapon_bizon
36045,P250 | 日式薄荷涂装,weapon_p250
34309,CZ75 | 毒镖,weapon_cz75a
835615,印花 | 石鳞（闪亮）,sticker_broken_fang
774762,铅弹 | 海军水面战中心海豹部队,agent_team_ct
903860,印花 | 一决雌雄（闪亮）,crate_sticker_pack_csgo10_capsule
900658,截短霰弹枪（StatTrak™） | 么么,weapon_sawedoff
41978,Tec-9 | 黄铜,weapon_tec9
34353,CZ75 | 维多利亚,weapon_cz75a
40734,印花 | SK Gaming | 2017年亚特兰大锦标赛,sticker_tournament11
36199,P90 | 暴风呼啸,weapon_p90
763288,UMP-45 | 动量,weapon_ump45
40236,印花 | GeT_RiGhT | 2015年卢日-纳波卡锦标赛,sticker_tournament8
43999,USP 消音版 | 蓝图,weapon_usp_silencer
36197,P90 | 暴风呼啸,weapon_p90
835640,MP5-SD（StatTrak™） | 零点行动,weapon_mp5sd
763322,MP5-SD | 磷光体,weapon_mp5sd
40055,印花 | ESL | 2015年科隆锦标赛,sticker_tournament7
38584,FN57（StatTrak™） | 朝枪夕拾,weapon_fiveseven
876169,布章 | PGL （金色） | 2021年斯德哥尔摩锦标赛,csgo_tool_patch
835768,德拉戈米尔 | 军刀勇士,agent_team_t
45503,USP 消音版（StatTrak™） | 脑洞大开,weapon_usp_silencer
895495,印花 | luken（金色） | 2022年安特卫普锦标赛,sticker_tournament19
871638,SSG 08 | 速度激情,weapon_ssg08
835832,SSG 08（StatTrak™） | 抖枪,weapon_ssg08
835678,G3SG1 | 远古仪式,weapon_g3sg1
894330,印花 | FURIA（金色）| 2022年安特卫普锦标赛,sticker_tournament19
762252,SG 553 | 意式拉力,weapon_sg556
40392,印花 | Karsa | 2018年波士顿锦标赛,sticker_tournament13
39358,P90（StatTrak™） | 精雕木刻,weapon_p90
38514,法玛斯（StatTrak™） | 死亡之舞,weapon_famas
41515,印花 | jR | 2017年克拉科夫锦标赛,sticker_tournament12
911839,印花 | Magisk（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
911695,印花 | magixx（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
871624,USP 消音版（StatTrak™） | 黑莲花,weapon_usp_silencer
857529,MP9 | 爆裂食物链,weapon_mp9
759200,AWP | 猫猫狗狗,weapon_awp
45384,M4A4 | 黑色魅影,weapon_m4a1
39115,音乐盒（StatTrak™） | Troels Folmann - 超爆话筒,csgo_type_musickit
39065,MP9（StatTrak™） | 焦油缠绕,weapon_mp9
38528,法玛斯（StatTrak™） | 防滚架,weapon_famas
37908,P90（纪念品） | 白蜡木,weapon_p90
911844,印花 | isak（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
